27152,Winston Salem,,NC,America/New_York
27155,Winston Salem,,NC,America/New_York
27156,Winston-salem,Winston Salem,NC,America/New_York
27157,Winston Salem,,NC,America/New_York
27198,Winston Salem,,NC,America/New_York
27199,Winston Salem,,NC,America/New_York
27201,Alamance,,NC,America/New_York
27202,Altamahaw,,NC,America/New_York
27203,Asheboro,,NC,America/New_York
27204,Asheboro,,NC,America/New_York
27205,Asheboro,,NC,America/New_York
27207,Bear Creek,,NC,America/New_York
27208,Bennett,,NC,America/New_York
27209,Biscoe,,NC,America/New_York
27212,Blanch,,NC,America/New_York
27213,Bonlee,,NC,America/New_York
27214,Browns Summit,,NC,America/New_York
27215,Burlington,Glen Raven,NC,America/New_York
27216,Burlington,,NC,America/New_York
27217,Burlington,Green Level,NC,America/New_York
27220,Burlington,,NC,America/New_York
27228,Bynum,Pittsboro,NC,America/New_York
27229,Candor,,NC,America/New_York
27230,Cedar Falls,,NC,America/New_York
27231,Cedar Grove,,NC,America/New_York
27233,Climax,,NC,America/New_York
27235,Colfax,,NC,America/New_York
27237,Cumnock,Sanford,NC,America/New_York
27239,Denton,,NC,America/New_York
27242,Eagle Springs,,NC,America/New_York
27243,Efland,,NC,America/New_York
27244,Elon,Elon College,NC,America/New_York
27247,Ether,,NC,America/New_York
27248,Franklinville,,NC,America/New_York
27249,Gibsonville,,NC,America/New_York
27252,Goldston,,NC,America/New_York
27253,Graham,,NC,America/New_York
27256,Gulf,,NC,America/New_York
27258,Haw River,,NC,America/New_York
27259,Highfalls,,NC,America/New_York
27260,High Point,,NC,America/New_York
27261,High Point,,NC,America/New_York
27262,High Point,,NC,America/New_York
27263,High Point,Archdale,NC,America/New_York
27264,High Point,,NC,America/New_York
27265,High Point,,NC,America/New_York
27268,High Point,,NC,America/New_York
27278,Hillsborough,,NC,America/New_York
27281,Jackson Springs,"Foxfire Village, Foxfire Vlg, Jackson Spgs",NC,America/New_York
27282,Jamestown,,NC,America/New_York
27283,Julian,,NC,America/New_York
27284,Kernersville,,NC,America/New_York
27285,Kernersville,,NC,America/New_York
27288,Eden,,NC,America/New_York
27289,Eden,,NC,America/New_York
27291,Leasburg,,NC,America/New_York
27292,Lexington,,NC,America/New_York
27293,Lexington,,NC,America/New_York
27294,Lexington,,NC,America/New_York
27295,Lexington,,NC,America/New_York
27298,Liberty,,NC,America/New_York
27299,Linwood,,NC,America/New_York
27301,Mc Leansville,,NC,America/New_York
27302,Mebane,,NC,America/New_York
27305,Milton,,NC,America/New_York
27306,Mount Gilead,,NC,America/New_York
27310,Oak Ridge,,NC,America/New_York
27311,Pelham,,NC,America/New_York
27312,Pittsboro,"Fearrington, Fearrington Village",NC,America/New_York
27313,Pleasant Garden,Pleasant Gdn,NC,America/New_York
27314,Prospect Hill,,NC,America/New_York
27315,Providence,,NC,America/New_York
27316,Ramseur,Coleridge,NC,America/New_York
27317,Randleman,,NC,America/New_York
27320,Reidsville,,NC,America/New_York
27321,Reidsville,,NC,America/New_York
27322,Reidsville,,NC,America/New_York
27323,Reidsville,,NC,America/New_York
27325,Robbins,Glendon,NC,America/New_York
27326,Ruffin,,NC,America/New_York
27330,Sanford,"Buffalo Lake, Colon",NC,America/New_York
27331,Sanford,,NC,America/New_York
27332,Sanford,,NC,America/New_York
27340,Saxapahaw,,NC,America/New_York
27341,Seagrove,,NC,America/New_York
27342,Sedalia,,NC,America/New_York
27343,Semora,,NC,America/New_York
27344,Siler City,,NC,America/New_York
27349,Snow Camp,,NC,America/New_York
27350,Sophia,,NC,America/New_York
27351,Southmont,,NC,America/New_York
27355,Staley,,NC,America/New_York
27356,Star,,NC,America/New_York
27357,Stokesdale,,NC,America/New_York
27358,Summerfield,,NC,America/New_York
27359,Swepsonville,,NC,America/New_York
27360,Thomasville,,NC,America/New_York
27361,Thomasville,,NC,America/New_York
27370,Trinity,,NC,America/New_York
27371,Troy,,NC,America/New_York
27373,Wallburg,,NC,America/New_York
27374,Welcome,,NC,America/New_York
27375,Wentworth,,NC,America/New_York
27376,West End,Seven Lakes,NC,America/New_York
27377,Whitsett,,NC,America/New_York
27379,Yanceyville,,NC,America/New_York
27395,Greensboro,Greensboro Bmc,NC,America/New_York
27401,Greensboro,,NC,America/New_York
27402,Greensboro,,NC,America/New_York
27403,Greensboro,,NC,America/New_York
27404,Greensboro,,NC,America/New_York
27405,Greensboro,,NC,America/New_York
27406,Greensboro,,NC,America/New_York
27407,Greensboro,,NC,America/New_York
27408,Greensboro,,NC,America/New_York
27409,Greensboro,,NC,America/New_York
27410,Greensboro,,NC,America/New_York
27411,Greensboro,,NC,America/New_York
27412,Greensboro,,NC,America/New_York
27413,Greensboro,,NC,America/New_York
27415,Greensboro,,NC,America/New_York
27416,Greensboro,,NC,America/New_York
27417,Greensboro,,NC,America/New_York
27419,Greensboro,,NC,America/New_York
27420,Greensboro,,NC,America/New_York
27425,Greensboro,,NC,America/New_York
27427,Greensboro,,NC,America/New_York
27429,Greensboro,,NC,America/New_York
27435,Greensboro,,NC,America/New_York
27438,Greensboro,,NC,America/New_York
27455,Greensboro,,NC,America/New_York
27480,Greensboro,,NC,America/New_York
27495,Greensboro,,NC,America/New_York
27497,Greensboro,,NC,America/New_York
27498,Greensboro,,NC,America/New_York
27499,Greensboro,,NC,America/New_York
27501,Angier,,NC,America/New_York
27502,Apex,,NC,America/New_York
27503,Bahama,,NC,America/New_York
27504,Benson,,NC,America/New_York
27505,Broadway,,NC,America/New_York
27506,Buies Creek,,NC,America/New_York
27507,Bullock,,NC,America/New_York
27508,Bunn,,NC,America/New_York
27509,Butner,,NC,America/New_York
27510,Carrboro,,NC,America/New_York
27511,Cary,,NC,America/New_York
27512,Cary,,NC,America/New_York
27513,Cary,,NC,America/New_York
27514,Chapel Hill,,NC,America/New_York
27515,Chapel Hill,,NC,America/New_York
27516,Chapel Hill,,NC,America/New_York
27517,Chapel Hill,,NC,America/New_York
27518,Cary,,NC,America/New_York
27519,Cary,,NC,America/New_York
27520,Clayton,,NC,America/New_York
27521,Coats,,NC,America/New_York
27522,Creedmoor,,NC,America/New_York
27523,Apex,,NC,America/New_York
27524,Four Oaks,,NC,America/New_York
27525,Franklinton,,NC,America/New_York
27526,Fuquay Varina,,NC,America/New_York
27527,Clayton,Archer Lodge,NC,America/New_York
27528,Clayton,,NC,America/New_York
27529,Garner,,NC,America/New_York
27530,Goldsboro,,NC,America/New_York
27531,Goldsboro,"Seymour Johnson A F B, Seymour Johnson AFB, Sjafb",NC,America/New_York
27532,Goldsboro,,NC,America/New_York
27533,Goldsboro,,NC,America/New_York
27534,Goldsboro,,NC,America/New_York
27536,Henderson,,NC,America/New_York
27537,Henderson,,NC,America/New_York
27539,Apex,,NC,America/New_York
27540,Holly Springs,,NC,America/New_York
27541,Hurdle Mills,,NC,America/New_York
27542,Kenly,,NC,America/New_York
27543,Kipling,,NC,America/New_York
27544,Kittrell,,NC,America/New_York
27545,Knightdale,,NC,America/New_York
27546,Lillington,,NC,America/New_York
27549,Louisburg,Centerville,NC,America/New_York
27551,Macon,,NC,America/New_York
27552,Mamers,,NC,America/New_York
27553,Manson,,NC,America/New_York
27555,Micro,,NC,America/New_York
27556,Middleburg,,NC,America/New_York
27557,Middlesex,,NC,America/New_York
27559,Moncure,,NC,America/New_York
27560,Morrisville,,NC,America/New_York
27562,New Hill,,NC,America/New_York
27563,Norlina,,NC,America/New_York
27564,Creedmoor,,NC,America/New_York
27565,Oxford,,NC,America/New_York
27568,Pine Level,,NC,America/New_York
27569,Princeton,,NC,America/New_York
27570,Ridgeway,,NC,America/New_York
27571,Rolesville,,NC,America/New_York
27572,Rougemont,,NC,America/New_York
27573,Roxboro,,NC,America/New_York
27574,Roxboro,,NC,America/New_York
27576,Selma,,NC,America/New_York
27577,Smithfield,,NC,America/New_York
27581,Stem,,NC,America/New_York
27582,Stovall,,NC,America/New_York
27583,Timberlake,,NC,America/New_York
27584,Townsville,,NC,America/New_York
27586,Vaughan,,NC,America/New_York
27587,Wake Forest,,NC,America/New_York
27588,Wake Forest,,NC,America/New_York
27589,Warrenton,,NC,America/New_York
27591,Wendell,Eagle Rock,NC,America/New_York
27592,Willow Spring,,NC,America/New_York
27593,Wilsons Mills,,NC,America/New_York
27594,Wise,,NC,America/New_York
27596,Youngsville,,NC,America/New_York
27597,Zebulon,,NC,America/New_York
27599,Chapel Hill,,NC,America/New_York
27601,Raleigh,,NC,America/New_York
27602,Raleigh,,NC,America/New_York
27603,Raleigh,,NC,America/New_York
27604,Raleigh,Brentwood,NC,America/New_York
27605,Raleigh,,NC,America/New_York
27606,Raleigh,,NC,America/New_York
27607,Raleigh,,NC,America/New_York
27608,Raleigh,,NC,America/New_York
27609,Raleigh,,NC,America/New_York
27610,Raleigh,,NC,America/New_York
27611,Raleigh,,NC,America/New_York
27612,Raleigh,,NC,America/New_York
27613,Raleigh,,NC,America/New_York
27614,Raleigh,,NC,America/New_York
27615,Raleigh,,NC,America/New_York
27616,Raleigh,Brentwood,NC,America/New_York
27617,Raleigh,,NC,America/New_York
27619,Raleigh,,NC,America/New_York
27620,Raleigh,,NC,America/New_York
27621,Raleigh,,NC,America/New_York
27622,Raleigh,,NC,America/New_York
27623,Raleigh,,NC,America/New_York
27624,Raleigh,,NC,America/New_York
27625,Raleigh,,NC,America/New_York
27626,Raleigh,,NC,America/New_York
27627,Raleigh,,NC,America/New_York
27628,Raleigh,,NC,America/New_York
27629,Raleigh,,NC,America/New_York
27634,Raleigh,,NC,America/New_York
27635,Raleigh,,NC,America/New_York
27636,Raleigh,,NC,America/New_York
27640,Raleigh,,NC,America/New_York
27650,Raleigh,,NC,America/New_York
27656,Raleigh,,NC,America/New_York
27658,Raleigh,,NC,America/New_York
27661,Raleigh,,NC,America/New_York
27668,Raleigh,,NC,America/New_York
27675,Raleigh,,NC,America/New_York
27676,Raleigh,,NC,America/New_York
27690,Raleigh,,NC,America/New_York
27695,Raleigh,,NC,America/New_York
27697,Raleigh,,NC,America/New_York
27698,Raleigh,,NC,America/New_York
27699,Raleigh,,NC,America/New_York
27701,Durham,,NC,America/New_York
27702,Durham,,NC,America/New_York
27703,Durham,,NC,America/New_York
27704,Durham,,NC,America/New_York
27705,Durham,,NC,America/New_York
27706,Durham,,NC,America/New_York
27707,Durham,Shannon Plaza,NC,America/New_York
27708,Durham,,NC,America/New_York
27709,Durham,"Research Triangle Park, Rtp",NC,America/New_York
27710,Durham,,NC,America/New_York
27711,Durham,"Research Triangle Park, Rtp",NC,America/New_York
27712,Durham,Eno Valley,NC,America/New_York
27713,Durham,,NC,America/New_York
27715,Durham,,NC,America/New_York
27717,Durham,,NC,America/New_York
27722,Durham,,NC,America/New_York
27801,Rocky Mount,,NC,America/New_York
27802,Rocky Mount,,NC,America/New_York
27803,Rocky Mount,,NC,America/New_York
27804,Rocky Mount,"Wesleyan Col, Wesleyan College",NC,America/New_York
27805,Aulander,,NC,America/New_York
27806,Aurora,,NC,America/New_York
27807,Bailey,,NC,America/New_York
27808,Bath,,NC,America/New_York
27809,Battleboro,,NC,America/New_York
27810,Belhaven,,NC,America/New_York
27811,Bellarthur,,NC,America/New_York
27812,Bethel,,NC,America/New_York
27813,Black Creek,,NC,America/New_York
27814,Blounts Creek,,NC,America/New_York
27815,Rocky Mount,,NC,America/New_York
27816,Castalia,,NC,America/New_York
27817,Chocowinity,,NC,America/New_York
27818,Como,,NC,America/New_York
27819,Conetoe,,NC,America/New_York
27820,Conway,Milwaukee,NC,America/New_York
27821,Edward,,NC,America/New_York
27822,Elm City,,NC,America/New_York
27823,Enfield,,NC,America/New_York
27824,Engelhard,,NC,America/New_York
27825,Everetts,,NC,America/New_York
27826,Fairfield,,NC,America/New_York
27827,Falkland,,NC,America/New_York
27828,Farmville,,NC,America/New_York
27829,Fountain,,NC,America/New_York
27830,Fremont,Eureka,NC,America/New_York
27831,Garysburg,Gumberry,NC,America/New_York
27832,Gaston,,NC,America/New_York
27833,Greenville,,NC,America/New_York
27834,Greenville,,NC,America/New_York
27835,Greenville,,NC,America/New_York
27836,Greenville,,NC,America/New_York
27837,Grimesland,,NC,America/New_York
27839,Halifax,,NC,America/New_York
27840,Hamilton,,NC,America/New_York
27841,Hassell,,NC,America/New_York
27842,Henrico,,NC,America/New_York
27843,Hobgood,,NC,America/New_York
27844,Hollister,,NC,America/New_York
27845,Jackson,Lasker,NC,America/New_York
27846,Jamesville,,NC,America/New_York
27847,Kelford,,NC,America/New_York
27849,Lewiston Woodville,Lewiston,NC,America/New_York
27850,Littleton,,NC,America/New_York
27851,Lucama,,NC,America/New_York
27852,Macclesfield,,NC,America/New_York
27853,Margarettsville,Margarettsvl,NC,America/New_York
27854,Milwaukee,,NC,America/New_York
27855,Murfreesboro,,NC,America/New_York
27856,Nashville,Momeyer,NC,America/New_York
27857,Oak City,,NC,America/New_York
27858,Greenville,,NC,America/New_York
27860,Pantego,,NC,America/New_York
27861,Parmele,,NC,America/New_York
27862,Pendleton,,NC,America/New_York
27863,Pikeville,,NC,America/New_York
27864,Pinetops,,NC,America/New_York
27865,Pinetown,,NC,America/New_York
27866,Pleasant Hill,,NC,America/New_York
27867,Potecasi,,NC,America/New_York
27868,Red Oak,,NC,America/New_York
27869,Rich Square,,NC,America/New_York
27870,Roanoke Rapids,"Roanoke Rapid, Roanoke Rapids Air Force Sta, Ronok Rpd Afs",NC,America/New_York
27871,Robersonville,,NC,America/New_York
27872,Roxobel,,NC,America/New_York
27873,Saratoga,,NC,America/New_York
27874,Scotland Neck,,NC,America/New_York
27875,Scranton,,NC,America/New_York
27876,Seaboard,,NC,America/New_York
27877,Severn,,NC,America/New_York
27878,Sharpsburg,,NC,America/New_York
27879,Simpson,,NC,America/New_York
27880,Sims,,NC,America/New_York
27881,Speed,,NC,America/New_York
27882,Spring Hope,,NC,America/New_York
27883,Stantonsburg,,NC,America/New_York
27884,Stokes,,NC,America/New_York
27885,Swanquarter,,NC,America/New_York
27886,Tarboro,"Leggett, Princeville",NC,America/New_York
27887,Tillery,,NC,America/New_York
27888,Walstonburg,,NC,America/New_York
27889,Washington,,NC,America/New_York
27890,Weldon,,NC,America/New_York
27891,Whitakers,,NC,America/New_York
27892,Williamston,"Bear Grass, Beargrass",NC,America/New_York
27893,Wilson,,NC,America/New_York
27894,Wilson,,NC,America/New_York
27895,Wilson,,NC,America/New_York
27896,Wilson,,NC,America/New_York
27897,Woodland,George,NC,America/New_York
27906,Elizabeth City,Elizabeth Cty,NC,America/New_York
27907,Elizabeth City,Elizabeth Cty,NC,America/New_York
27909,Elizabeth City,Elizabeth Cty,NC,America/New_York
27910,Ahoskie,,NC,America/New_York
27915,Avon,,NC,America/New_York
27916,Aydlett,,NC,America/New_York
27917,Barco,,NC,America/New_York
27919,Belvidere,,NC,America/New_York
27920,Buxton,,NC,America/New_York
27921,Camden,,NC,America/New_York
27922,Cofield,,NC,America/New_York
27923,Coinjock,,NC,America/New_York
27924,Colerain,,NC,America/New_York
27925,Columbia,,NC,America/New_York
27926,Corapeake,,NC,America/New_York
27927,Corolla,,NC,America/New_York
27928,Creswell,,NC,America/New_York
27929,Currituck,,NC,America/New_York
27930,Hertford,,NC,America/New_York
27932,Edenton,,NC,America/New_York
27935,Eure,,NC,America/New_York
27936,Frisco,,NC,America/New_York
27937,Gates,,NC,America/New_York
27938,Gatesville,,NC,America/New_York
27939,Grandy,,NC,America/New_York
27941,Harbinger,,NC,America/New_York
27942,Harrellsville,,NC,America/New_York
27943,Hatteras,,NC,America/New_York
27944,Hertford,,NC,America/New_York
27946,Hobbsville,,NC,America/New_York
27947,Jarvisburg,,NC,America/New_York
27948,Kill Devil Hills,Kill Devil Hl,NC,America/New_York
27949,Kitty Hawk,"Duck, Southern Shores, Southrn Shore",NC,America/New_York
27950,Knotts Island,,NC,America/New_York
27953,Manns Harbor,East Lake,NC,America/New_York
27954,Manteo,,NC,America/New_York
27956,Maple,,NC,America/New_York
27957,Merry Hill,,NC,America/New_York
27958,Moyock,,NC,America/New_York
27959,Nags Head,,NC,America/New_York
27960,Ocracoke,,NC,America/New_York
27962,Plymouth,,NC,America/New_York
27964,Point Harbor,,NC,America/New_York
27965,Poplar Branch,,NC,America/New_York
27966,Powells Point,,NC,America/New_York
27967,Powellsville,,NC,America/New_York
27968,Rodanthe,,NC,America/New_York
27969,Roduco,,NC,America/New_York
27970,Roper,,NC,America/New_York
27972,Salvo,,NC,America/New_York
27973,Shawboro,,NC,America/New_York
27974,Shiloh,,NC,America/New_York
27976,South Mills,,NC,America/New_York
27978,Stumpy Point,,NC,America/New_York
27979,Sunbury,,NC,America/New_York
27980,Tyner,,NC,America/New_York
27981,Wanchese,,NC,America/New_York
27982,Waves,,NC,America/New_York
27983,Windsor,Askewville,NC,America/New_York
27985,Winfall,,NC,America/New_York
27986,Winton,,NC,America/New_York
28001,Albemarle,,NC,America/New_York
28002,Albemarle,,NC,America/New_York
28006,Alexis,,NC,America/New_York
28007,Ansonville,,NC,America/New_York
28009,Badin,,NC,America/New_York
28010,Barium Springs,Barium Spngs,NC,America/New_York
28012,Belmont,,NC,America/New_York
28016,Bessemer City,,NC,America/New_York
28017,Boiling Springs,Boiling Spgs,NC,America/New_York
28018,Bostic,Golden Valley,NC,America/New_York
28019,Caroleen,,NC,America/New_York
28020,Casar,,NC,America/New_York
28021,Cherryville,,NC,America/New_York
28023,China Grove,Kannapolis,NC,America/New_York
28024,Cliffside,,NC,America/New_York
28025,Concord,Kannapolis,NC,America/New_York
28026,Concord,,NC,America/New_York
28027,Concord,Kannapolis,NC,America/New_York
28031,Cornelius,,NC,America/New_York
28032,Cramerton,,NC,America/New_York
28033,Crouse,,NC,America/New_York
28034,Dallas,,NC,America/New_York
28035,Davidson,,NC,America/New_York
28036,Davidson,Kannapolis,NC,America/New_York
28037,Denver,,NC,America/New_York
28038,Earl,,NC,America/New_York
28039,East Spencer,,NC,America/New_York
28040,Ellenboro,,NC,America/New_York
28041,Faith,,NC,America/New_York
28042,Fallston,,NC,America/New_York
28043,Forest City,"Alexander Mills, Alexander Mls",NC,America/New_York
28052,Gastonia,,NC,America/New_York
28053,Gastonia,,NC,America/New_York
28054,Gastonia,,NC,America/New_York
28055,Gastonia,,NC,America/New_York
28056,Gastonia,,NC,America/New_York
28070,Huntersville,,NC,America/New_York
28071,Gold Hill,,NC,America/New_York
28072,Granite Quarry,Granite Qry,NC,America/New_York
28073,Grover,,NC,America/New_York
28074,Harris,,NC,America/New_York
28075,Harrisburg,,NC,America/New_York
28076,Henrietta,,NC,America/New_York
28077,High Shoals,,NC,America/New_York
28078,Huntersville,,NC,America/New_York
28079,Indian Trail,Lake Park,NC,America/New_York
28080,Iron Station,,NC,America/New_York
28081,Kannapolis,,NC,America/New_York
28082,Kannapolis,,NC,America/New_York
28083,Kannapolis,,NC,America/New_York
28086,Kings Mountain,Kings Mtn,NC,America/New_York
28088,Landis,,NC,America/New_York
28089,Lattimore,,NC,America/New_York
28090,Lawndale,,NC,America/New_York
28091,Lilesville,,NC,America/New_York
28092,Lincolnton,Boger City,NC,America/New_York
28093,Lincolnton,,NC,America/New_York
28097,Locust,,NC,America/New_York
28098,Lowell,,NC,America/New_York
28101,Mc Adenville,,NC,America/New_York
28102,Mc Farlan,,NC,America/New_York
28103,Marshville,,NC,America/New_York
28104,Matthews,"Stallings, Weddington, Wesley Chapel",NC,America/New_York
28105,Matthews,,NC,America/New_York
28106,Matthews,,NC,America/New_York
28107,Midland,,NC,America/New_York
28108,Mineral Springs,Mineral Spgs,NC,America/New_York
28109,Misenheimer,,NC,America/New_York
28110,Monroe,Unionville,NC,America/New_York
28111,Monroe,,NC,America/New_York
28112,Monroe,,NC,America/New_York
28114,Mooresboro,,NC,America/New_York
28115,Mooresville,,NC,America/New_York
28117,Mooresville,,NC,America/New_York
28119,Morven,,NC,America/New_York
28120,Mount Holly,Mt Holly,NC,America/New_York
28123,Mount Mourne,Mooresville,NC,America/New_York
28124,Mount Pleasant,Mt Pleasant,NC,America/New_York
28125,Mount Ulla,,NC,America/New_York
28126,Newell,,NC,America/New_York
28127,New London,Badin Lake,NC,America/New_York
28128,Norwood,,NC,America/New_York
28129,Oakboro,Red Cross,NC,America/New_York
28130,Paw Creek,,NC,America/New_York
28133,Peachland,,NC,America/New_York
28134,Pineville,,NC,America/New_York
28135,Polkton,,NC,America/New_York
28136,Polkville,Shelby,NC,America/New_York
28137,Richfield,,NC,America/New_York
28138,Rockwell,,NC,America/New_York
28139,Rutherfordton,,NC,America/New_York
28144,Salisbury,East Spencer,NC,America/New_York
28145,Salisbury,,NC,America/New_York
28146,Salisbury,"Granite Qry, Granite Quarry",NC,America/New_York
28147,Salisbury,,NC,America/New_York
28150,Shelby,Kingstown,NC,America/New_York
28151,Shelby,,NC,America/New_York
28152,Shelby,,NC,America/New_York
28159,Spencer,,NC,America/New_York
28160,Spindale,,NC,America/New_York
28163,Stanfield,,NC,America/New_York
28164,Stanley,,NC,America/New_York
28166,Troutman,,NC,America/New_York
28167,Union Mills,,NC,America/New_York
28168,Vale,,NC,America/New_York
28169,Waco,,NC,America/New_York
28170,Wadesboro,,NC,America/New_York
28173,Waxhaw,Marvin,NC,America/New_York
28174,Wingate,,NC,America/New_York
28201,Charlotte,,NC,America/New_York
28202,Charlotte,,NC,America/New_York
28203,Charlotte,,NC,America/New_York
28204,Charlotte,,NC,America/New_York
28205,Charlotte,,NC,America/New_York
28206,Charlotte,,NC,America/New_York
28207,Charlotte,,NC,America/New_York
28208,Charlotte,,NC,America/New_York
28209,Charlotte,,NC,America/New_York
28210,Charlotte,,NC,America/New_York
28211,Charlotte,,NC,America/New_York
28212,Charlotte,,NC,America/New_York
28213,Charlotte,,NC,America/New_York
28214,Charlotte,,NC,America/New_York
28215,Charlotte,,NC,America/New_York
28216,Charlotte,,NC,America/New_York
28217,Charlotte,,NC,America/New_York
28218,Charlotte,,NC,America/New_York
28219,Charlotte,,NC,America/New_York
28220,Charlotte,,NC,America/New_York
28221,Charlotte,,NC,America/New_York
28222,Charlotte,,NC,America/New_York
28223,Charlotte,,NC,America/New_York
28224,Charlotte,,NC,America/New_York
28226,Charlotte,,NC,America/New_York
28227,Charlotte,Mint Hill,NC,America/New_York
28228,Charlotte,,NC,America/New_York
28229,Charlotte,,NC,America/New_York
28230,Charlotte,,NC,America/New_York
28231,Charlotte,,NC,America/New_York
28232,Charlotte,,NC,America/New_York
28233,Charlotte,,NC,America/New_York
28234,Charlotte,,NC,America/New_York
28235,Charlotte,,NC,America/New_York
28236,Charlotte,,NC,America/New_York
28237,Charlotte,,NC,America/New_York
28241,Charlotte,,NC,America/New_York
28242,Charlotte,,NC,America/New_York
28243,Charlotte,,NC,America/New_York
28244,Charlotte,,NC,America/New_York
28246,Charlotte,,NC,America/New_York
28247,Charlotte,,NC,America/New_York
28250,Charlotte,,NC,America/New_York
28253,Charlotte,,NC,America/New_York
28254,Charlotte,,NC,America/New_York
28255,Charlotte,,NC,America/New_York
28256,Charlotte,,NC,America/New_York
28258,Charlotte,,NC,America/New_York
28260,Charlotte,,NC,America/New_York
28262,Charlotte,,NC,America/New_York
28263,Charlotte,,NC,America/New_York
28265,Charlotte,,NC,America/New_York
28266,Charlotte,,NC,America/New_York
28269,Charlotte,,NC,America/New_York
28270,Charlotte,,NC,America/New_York
28271,Charlotte,,NC,America/New_York
28272,Charlotte,,NC,America/New_York
28273,Charlotte,,NC,America/New_York
28274,Charlotte,,NC,America/New_York
28275,Charlotte,,NC,America/New_York
28277,Charlotte,,NC,America/New_York
28278,Charlotte,,NC,America/New_York
28280,Charlotte,,NC,America/New_York
28281,Charlotte,,NC,America/New_York
28282,Charlotte,,NC,America/New_York
28284,Charlotte,,NC,America/New_York
28285,Charlotte,,NC,America/New_York
28287,Charlotte,,NC,America/New_York
28288,Charlotte,,NC,America/New_York
28289,Charlotte,,NC,America/New_York
28290,Charlotte,,NC,America/New_York
28296,Charlotte,,NC,America/New_York
28297,Charlotte,,NC,America/New_York
28299,Charlotte,,NC,America/New_York
28301,Fayetteville,"E Fayetteville, E Fayettevlle, East Fayetteville",NC,America/New_York
28302,Fayetteville,,NC,America/New_York
28303,Fayetteville,,NC,America/New_York
28304,Fayetteville,,NC,America/New_York
28305,Fayetteville,,NC,America/New_York
28306,Fayetteville,,NC,America/New_York
28307,Fort Bragg,Fayetteville,NC,America/New_York
28308,Pope Army Airfield,"Fayetteville, Pope Army Af",NC,America/New_York
28309,Fayetteville,,NC,America/New_York
28310,Fort Bragg,,NC,America/New_York
28311,Fayetteville,,NC,America/New_York
28312,Fayetteville,Eastover,NC,America/New_York
28314,Fayetteville,,NC,America/New_York
28315,Aberdeen,,NC,America/New_York
28318,Autryville,,NC,America/New_York
28319,Barnesville,,NC,America/New_York
28320,Bladenboro,Butters,NC,America/New_York
28323,Bunnlevel,,NC,America/New_York
28325,Calypso,,NC,America/New_York
28326,Cameron,,NC,America/New_York
28327,Carthage,"Whisper Pnes, Whispering Pines",NC,America/New_York
28328,Clinton,,NC,America/New_York
28329,Clinton,,NC,America/New_York
28330,Cordova,,NC,America/New_York
28331,Cumberland,,NC,America/New_York
28332,Dublin,,NC,America/New_York
28333,Dudley,,NC,America/New_York
28334,Dunn,,NC,America/New_York
28335,Dunn,,NC,America/New_York
28337,Elizabethtown,,NC,America/New_York
28338,Ellerbe,,NC,America/New_York
28339,Erwin,,NC,America/New_York
28340,Fairmont,,NC,America/New_York
28341,Faison,,NC,America/New_York
28342,Falcon,,NC,America/New_York
28343,Gibson,,NC,America/New_York
28344,Godwin,,NC,America/New_York
28345,Hamlet,,NC,America/New_York
28347,Hoffman,,NC,America/New_York
28348,Hope Mills,,NC,America/New_York
28349,Kenansville,,NC,America/New_York
28350,Lakeview,,NC,America/New_York
28351,Laurel Hill,,NC,America/New_York
28352,Laurinburg,,NC,America/New_York
28353,Laurinburg,,NC,America/New_York
28355,Lemon Springs,,NC,America/New_York
28356,Linden,,NC,America/New_York
28357,Lumber Bridge,,NC,America/New_York
28358,Lumberton,,NC,America/New_York
28359,Lumberton,,NC,America/New_York
28360,Lumberton,,NC,America/New_York
28362,Marietta,,NC,America/New_York
28363,Marston,,NC,America/New_York
28364,Maxton,,NC,America/New_York
28365,Mount Olive,,NC,America/New_York
28366,Newton Grove,,NC,America/New_York
28367,Norman,,NC,America/New_York
28368,Olivia,,NC,America/New_York
28369,Orrum,,NC,America/New_York
28370,Pinehurst,,NC,America/New_York
28371,Parkton,,NC,America/New_York
28372,Pembroke,,NC,America/New_York
28373,Pinebluff,,NC,America/New_York
28374,Pinehurst,,NC,America/New_York
28375,Proctorville,,NC,America/New_York
28376,Raeford,,NC,America/New_York
28377,Red Springs,,NC,America/New_York
28378,Rex,,NC,America/New_York
28379,Rockingham,,NC,America/New_York
28380,Rockingham,,NC,America/New_York
28382,Roseboro,,NC,America/New_York
28383,Rowland,Raynham,NC,America/New_York
28384,Saint Pauls,,NC,America/New_York
28385,Salemburg,,NC,America/New_York
28386,Shannon,Rennert,NC,America/New_York
28387,Southern Pines,Southern Pnes,NC,America/New_York
28388,Southern Pines,Southern Pnes,NC,America/New_York
28390,Spring Lake,,NC,America/New_York
28391,Stedman,,NC,America/New_York
28392,Tar Heel,,NC,America/New_York
28393,Turkey,,NC,America/New_York
28394,Vass,,NC,America/New_York
28395,Wade,,NC,America/New_York
28396,Wagram,,NC,America/New_York
28398,Warsaw,Bowdens,NC,America/New_York
28399,White Oak,,NC,America/New_York
28401,Wilmington,Cape Fear,NC,America/New_York
28402,Wilmington,,NC,America/New_York
28403,Wilmington,,NC,America/New_York
28404,Wilmington,,NC,America/New_York
28405,Wilmington,,NC,America/New_York
28406,Wilmington,,NC,America/New_York
28407,Wilmington,,NC,America/New_York
